Transaction_ID,Date,Department_ID,Region_ID,Product_Category,Budget_Revenue,Actual_Revenue,Budget_Expense,Actual_Expense,Headcount,Status,Revenue_Variance,Expense_Variance
TXN0002275,2024-01-25,D006,R003,SUBSCRIPTION,168910.44,157421.62,113217.29,135187.95,139,Completed,-11488.820000000007,21970.660000000018
TXN0002276,2026-03-27,D004,R001,SOFTWARE,224044.08,297642.95,85954.68,77321.43,165,Completed,73598.87000000002,-8633.25
TXN0002277,2026-12-31,D006,R003,HARDWARE,226363.15,244109.24,182462.97,213407.5,142,Completed,17746.089999999997,30944.53
TXN0002278,2025-05-22,D001,R001,SUBSCRIPTION,148478.35,146131.89,89206.54,76214.66,67,Completed,-2346.459999999992,-12991.87999999999
TXN0002279,2025-05-16,D003,R003,SUPPORT,92215.29,77424.59,52148.97,47536.88,63,Pending,-14790.699999999997,-4612.090000000004
TXN0002280,2025-07-22,D003,R006,SUBSCRIPTION,156735.38,134050.98,91894.34,82150.34,28,Completed,-22684.399999999994,-9744.0
TXN0002281,2026-06-12,D002,R001,SERVICES,156319.67,168379.47,91712.11,105999.63,82,Completed,12059.799999999988,14287.520000000004
TXN0002282,2026-04-09,D004,R001,SUBSCRIPTION,179801.46,174842.76,67287.89,65437.49,123,Completed,-4958.6999999999825,-1850.4000000000015
TXN0002283,2025-10-15,D009,R001,SOFTWARE,217981.71,228518.15,108358.61,78153.94,167,Completed,10536.440000000002,-30204.67
TXN0002284,2024-06-19,D004,R001,CONSULTING,109623.93,102691.48,89481.48,101311.22,126,Completed,-6932.449999999997,11829.740000000005
TXN0002285,2026-09-24,D002,R002,SERVICES,135363.49,138223.27,91875.33,93230.11,81,Cancelled,2859.779999999999,1354.7799999999988
TXN0002286,2026-06-25,D001,R001,SOFTWARE,159860.35,155988.0,86535.38,94685.89,169,Completed,-3872.350000000006,8150.509999999995
TXN0002287,2026-07-23,D010,R002,SUBSCRIPTION,156415.65,165073.66,102487.06,128022.6,5,Completed,8658.01000000001,25535.540000000008
TXN0002288,2024-12-27,D007,R004,CONSULTING,168607.14,209017.02,64550.95,56157.74,89,Cancelled,40409.879999999976,-8393.21
TXN0002289,2025-05-09,D008,R004,SUPPORT,74424.16,88520.81,54544.93,56599.78,72,Cancelled,14096.649999999994,2054.8499999999985
TXN0002290,2026-10-27,D004,R001,SUPPORT,90803.39,91005.31,58589.34,61906.31,84,Pending,201.91999999999825,3316.970000000001
TXN0002291,2026-09-25,D002,R002,SERVICES,129806.22,132156.65,82485.7,75784.67,6,Completed,2350.429999999993,-6701.029999999999
TXN0002292,2025-01-01,D009,R001,SERVICES,100960.1,102677.6,105457.3,121225.08,21,Pending,1717.5,15767.779999999999
TXN0002293,2025-02-12,D005,R002,CONSULTING,169383.05,131728.9,66317.11,76295.55,168,Cancelled,-37654.149999999994,9978.440000000002
TXN0002294,2025-04-19,D003,R003,SUBSCRIPTION,141717.24,150441.78,113874.27,129199.5,59,Completed,8724.540000000008,15325.229999999996
TXN0002295,2026-08-24,D009,R001,SUBSCRIPTION,172152.7,179577.23,78123.83,94744.74,31,Completed,7424.529999999999,16620.910000000003
TXN0002296,2024-12-11,D010,R002,SUPPORT,80494.73,103085.04,55675.25,58877.48,87,Completed,22590.309999999998,3202.230000000003
TXN0002297,2024-11-19,D004,R001,SERVICES,133866.16,145825.16,86567.26,102010.79,161,Completed,11959.0,15443.529999999999
TXN0002298,2026-03-05,D006,R003,CONSULTING,121539.3,114916.86,79876.94,78014.47,73,Completed,-6622.440000000002,-1862.4700000000012
TXN0002299,2026-01-29,D005,R002,HARDWARE,265179.48,240719.65,113358.26,124512.63,42,Completed,-24459.829999999987,11154.37000000001
TXN0002300,2025-07-10,D006,R003,SUPPORT,93208.52,72915.86,37097.67,50372.71,120,Completed,-20292.660000000003,13275.04
TXN0002301,2024-12-01,D007,R004,CONSULTING,135101.21,119196.23,97257.33,125394.1,108,Completed,-15904.979999999996,28136.770000000004
TXN0002302,2026-07-24,D007,R004,SERVICES,203081.59,190443.93,85332.92,89090.13,75,Completed,-12637.660000000003,3757.2100000000064
TXN0002303,2025-08-06,D004,R001,SUPPORT,115835.14,119327.98,46063.53,29304.52,80,Completed,3492.8399999999965,-16759.01
TXN0002304,2025-10-29,D001,R001,CONSULTING,120266.95,96676.85,72095.67,94401.43,147,Cancelled,-23590.09999999999,22305.759999999995
TXN0002305,2026-10-27,D004,R001,SUBSCRIPTION,152493.62404958677,261044.33,85635.46,87705.31,117,Completed,108550.70595041322,2069.8499999999913
TXN0002306,2026-09-09,D002,R005,HARDWARE,223816.53,249843.51,157702.92,150356.74,156,Pending,26026.98000000001,-7346.180000000022
TXN0002307,2026-09-24,D001,R001,CONSULTING,129357.58,149577.49,83810.1,69290.42,68,Completed,20219.90999999999,-14519.680000000008
TXN0002308,2024-07-26,D010,R002,SOFTWARE,194876.83,193715.57,90637.49,110271.14,19,Completed,-1161.2599999999802,19633.649999999994
TXN0002309,2025-05-08,D005,R002,CONSULTING,136168.59,169221.21,62873.6,64195.4,33,Pending,33052.619999999995,1321.800000000003
TXN0002310,2025-10-26,D003,R003,SOFTWARE,192786.47,179390.95,116306.08,113179.77,110,Completed,-13395.51999999999,-3126.3099999999977
TXN0002311,2025-02-13,D003,R003,SUBSCRIPTION,222127.82,212059.25,90527.09,91021.14,148,Completed,-10068.570000000007,494.0500000000029
TXN0002312,2025-02-28,D008,R004,SUBSCRIPTION,194246.94,186765.46,115287.86,94931.42,147,Cancelled,-7481.4800000000105,-20356.440000000002
TXN0002313,2024-05-19,D005,R002,SERVICES,158103.97,113893.59,88033.08,81512.22,85,Completed,-44210.380000000005,-6520.860000000001
TXN0002314,2025-12-01,D008,R004,SERVICES,181326.91,165753.81,78154.35,83052.74,87,Pending,-15573.100000000006,4898.389999999999
TXN0002315,2025-11-02,D004,R001,HARDWARE,232952.18,216052.88,148587.85,156677.03,178,Completed,-16899.29999999999,8089.179999999993
TXN0002316,2024-10-14,D005,R002,SOFTWARE,187506.19,171563.46,111273.28,112644.96,35,Pending,-15942.73000000001,1371.6800000000076
TXN0002317,2024-08-04,D007,R004,CONSULTING,143622.29,138488.74,86257.57,91088.51,140,Completed,-5133.5500000000175,4830.939999999988
TXN0002318,2026-06-14,D009,R001,SUBSCRIPTION,163902.92,120371.17,86792.43,112872.1,13,Cancelled,-43531.750000000015,26079.670000000013
TXN0002319,2025-01-08,D006,R003,CONSULTING,127717.34,121064.09,68228.97,76119.47,152,Completed,-6653.25,7890.5
TXN0002320,2024-07-07,D002,R002,SUBSCRIPTION,149964.17,99982.76,104313.64,105055.1,147,Completed,-49981.41000000002,741.4600000000064
TXN0002321,2024-06-28,D009,R001,SUBSCRIPTION,141223.78,139276.38,88559.6,95473.3,151,Pending,-1947.3999999999942,6913.699999999997
TXN0002322,2024-05-29,D007,R002,SERVICES,138379.38,139305.53,68506.73,86655.82,180,Pending,926.1499999999942,18149.09000000001
TXN0002323,2024-07-11,D005,R002,SUPPORT,118210.42,136292.68,80014.82,77843.22,171,Completed,18082.259999999995,-2171.600000000006
TXN0002324,2025-11-26,D002,R002,SUBSCRIPTION,136036.37,140872.64,74376.46,56169.43,121,Cancelled,4836.270000000019,-18207.030000000006
TXN0002325,2025-08-24,D007,R004,CONSULTING,135009.31,117441.0,75534.74,99329.46,6,Cancelled,-17568.309999999998,23794.72
TXN0002326,2026-05-24,D007,R005,HARDWARE,161444.53,179329.85,93271.5,103636.6,43,Completed,17885.320000000007,10365.100000000006
TXN0002327,2026-12-26,D004,R001,HARDWARE,257349.1,265843.43,144794.19,156215.64,122,Completed,8494.329999999987,11421.450000000012
TXN0002328,2024-08-11,D010,R002,SUPPORT,57304.61,70236.27,66639.04,72776.53,53,Completed,12931.660000000003,6137.490000000005
TXN0002329,2024-02-23,D004,R001,SOFTWARE,141578.38,144532.4,124644.82,131895.79,141,Cancelled,2954.0199999999895,7250.970000000001
TXN0002330,2025-12-14,D001,R001,SUBSCRIPTION,178832.11,185391.38,68009.46,95606.0,22,Completed,6559.270000000019,27596.539999999994
TXN0002331,2025-03-03,D006,R003,SUPPORT,79972.38,83898.08,61941.04,67337.04,56,Completed,3925.699999999997,5395.999999999993
TXN0002332,2025-04-22,D003,R003,HARDWARE,182857.05,187072.27,182088.62,173496.17,60,Completed,4215.220000000001,-8592.449999999983
TXN0002333,2024-09-09,D001,R001,CONSULTING,130935.93,149434.51,78931.49,78056.74,101,Completed,18498.580000000016,-874.75
TXN0002334,2025-03-03,D008,R004,SUPPORT,108572.84,101776.27,61958.04,63123.24,102,Completed,-6796.569999999992,1165.199999999997
TXN0002335,2025-02-25,D008,R004,SERVICES,107708.34,118732.24,84024.79,75875.37,102,Cancelled,11023.900000000009,-8149.419999999998
TXN0002336,2026-03-11,D002,R002,SERVICES,119126.78,135638.98,65146.9,55324.09,153,Cancelled,16512.20000000001,-9822.810000000005
TXN0002337,2024-03-09,D002,R002,SERVICES,172764.45,172327.04,53653.94,59909.0,130,Cancelled,-437.4100000000035,6255.059999999998
TXN0002338,2026-04-30,D006,R003,HARDWARE,281098.37,345629.09,116441.3,116927.95,53,Completed,64530.72000000003,486.6499999999942
TXN0002339,2026-05-09,D002,R002,HARDWARE,214132.13,219848.45,124429.37,107510.08,70,Cancelled,5716.320000000007,-16919.289999999994
TXN0002340,2024-01-15,D002,R002,SOFTWARE,214941.01,223100.17,92439.46,84822.66,102,Pending,8159.1600000000035,-7616.800000000003
TXN0002341,2025-12-27,D007,R004,SOFTWARE,152493.62404958677,112526.6,128921.82,117908.15,97,Completed,-39967.02404958676,-11013.670000000013
TXN0002342,2025-07-09,D002,R002,SUPPORT,87091.62,103054.22,75627.67,79328.87,63,Completed,15962.600000000006,3701.199999999997
TXN0002343,2025-07-16,D007,R004,SOFTWARE,160982.14,149301.21,115842.57,138658.25,170,Completed,-11680.930000000022,22815.679999999993
TXN0002344,2024-12-29,D001,R001,SERVICES,192162.68,196093.22,96619.42,106001.36,149,Completed,3930.540000000008,9381.940000000002
TXN0002345,2026-08-20,D003,R003,SERVICES,117412.4,109902.07,78395.97,87510.91,14,Completed,-7510.329999999987,9114.940000000002
TXN0002346,2025-08-23,D010,R002,SUPPORT,109387.56,79774.06,92964.0,61102.18,100,Cancelled,-29613.5,-31861.82
TXN0002347,2024-12-19,D007,R004,CONSULTING,130367.74,162380.99,102350.22,90008.37,49,Cancelled,32013.249999999985,-12341.850000000006
TXN0002348,2025-06-01,D003,R003,SUPPORT,83956.45,76688.83,45450.75,60004.11,98,Completed,-7267.619999999995,14553.36
TXN0002349,2026-06-04,D003,R005,HARDWARE,240759.52,277455.07,195354.49,214854.94,165,Completed,36695.55000000002,19500.45000000001
TXN0002350,2024-02-22,D005,R002,SOFTWARE,257709.76,322721.34,119347.1,114545.41,89,Completed,65011.580000000016,-4801.690000000002
TXN0002351,2024-05-04,D008,R005,CONSULTING,131343.52,111193.81,81551.02,107415.32,143,Pending,-20149.709999999992,25864.300000000003
TXN0002352,2024-11-19,D010,R001,SERVICES,140176.02,155988.0,76347.7,81983.08,30,Completed,15811.98000000001,5635.380000000005
TXN0002353,2026-09-05,D006,R003,SOFTWARE,213357.97,195387.27,103469.27,99543.06,21,Completed,-17970.70000000001,-3926.2100000000064
TXN0002354,2026-06-20,D008,R004,CONSULTING,152186.18,159060.48,70220.07,69282.39,39,Cancelled,6874.3000000000175,-937.6800000000076
TXN0002355,2025-10-06,D001,R001,CONSULTING,135154.76,151055.97,62177.81,69439.65,37,Completed,15901.209999999992,7261.8399999999965
TXN0002356,2024-07-16,D009,R001,SUBSCRIPTION,162854.82,150535.79,90566.72,89959.79,127,Pending,-12319.029999999999,-606.9300000000076
TXN0002357,2026-11-20,D010,R002,SERVICES,149030.02,126738.73,56050.37,43139.33,38,Completed,-22291.289999999994,-12911.04
TXN0002358,2024-07-13,D004,R001,SUPPORT,81141.22,71110.84,46306.85,60919.68,108,Completed,-10030.380000000005,14612.830000000002
TXN0002359,2025-05-28,D010,R002,SERVICES,161976.67,171745.85,82739.11,86667.42,52,Completed,9769.179999999993,3928.3099999999977
TXN0002360,2026-11-30,D006,R003,CONSULTING,87773.52,76140.54,81871.44,85889.93,137,Cancelled,-11632.98000000001,4018.4899999999907
TXN0002361,2025-02-11,D005,R002,SERVICES,148813.64,177033.17,51398.98,95606.0,113,Completed,28219.53,44207.02
TXN0002362,2026-02-27,D003,R003,SOFTWARE,136851.38,160532.35,126562.77,124024.85,166,Completed,23680.97,-2537.9199999999983
TXN0002363,2024-10-19,D004,R001,SOFTWARE,175051.55,165438.77,118495.74,115490.08,167,Completed,-9612.779999999999,-3005.6600000000035
TXN0002364,2024-01-24,D004,R001,HARDWARE,221329.28,229332.12,170273.61,125095.29,151,Pending,8002.8399999999965,-45178.31999999999
TXN0002365,2026-10-04,D008,R004,SERVICES,148815.66,141346.38,97250.54,86438.0,120,Completed,-7469.279999999999,-10812.539999999994
TXN0002366,2026-06-19,D008,R004,SUBSCRIPTION,133900.92,133837.62,108814.38,113426.93,35,Completed,-63.30000000001746,4612.549999999988
TXN0002367,2025-01-16,D009,R001,HARDWARE,158833.85,115991.86,171732.22,171962.59,70,Completed,-42841.990000000005,230.36999999999534
TXN0002368,2024-07-16,D008,R004,CONSULTING,104650.99,101729.84,66080.02,78627.71,176,Completed,-2921.1500000000087,12547.690000000002
TXN0002369,2026-05-23,D009,R001,HARDWARE,181666.69,214675.02,171629.02,157581.49,169,Completed,33008.32999999999,-14047.529999999999
TXN0002370,2026-07-25,D009,R001,SERVICES,134953.6,144424.37,112048.83,94788.28,33,Completed,9470.76999999999,-17260.550000000003
TXN0002371,2025-12-12,D009,R001,SERVICES,132796.02,167559.03,87196.58,121654.7,83,Pending,34763.01000000001,34458.119999999995
TXN0002372,2026-10-30,D007,R004,SOFTWARE,152828.59,146599.09,130757.87,146991.23,51,Pending,-6229.5,16233.360000000015
TXN0002373,2025-03-30,D009,R001,SUPPORT,81608.93,86454.08,39285.48,39860.38,9,Completed,4845.150000000009,574.8999999999942
TXN0002374,2026-12-22,D006,R003,SERVICES,159806.55,115995.73,93008.11,71932.16,139,Completed,-43810.81999999999,-21075.949999999997
TXN0002375,2026-12-23,D009,R001,SERVICES,124608.78,131980.98,86450.71,90870.37,47,Completed,7372.200000000012,4419.659999999989
TXN0002376,2025-08-04,D003,R003,SERVICES,143578.13,144306.86,102093.54,112293.47,43,Cancelled,728.7299999999814,10199.930000000008
TXN0002377,2025-07-24,D010,R002,SERVICES,125977.06,144198.82,92034.06,91918.99,17,Pending,18221.76000000001,-115.06999999999243
TXN0002378,2026-12-05,D005,R002,SUBSCRIPTION,190433.84,197117.91,110679.69,139625.72,126,Pending,6684.070000000007,28946.03
TXN0002379,2024-01-01,D006,R003,HARDWARE,224560.03,244121.76,114567.71,113258.89,24,Completed,19561.73000000001,-1308.820000000007
TXN0002380,2024-05-16,D009,R001,SERVICES,149584.48,179359.25,105877.66,124698.89,20,Pending,29774.76999999999,18821.229999999996
TXN0002381,2025-11-05,D003,R003,SERVICES,85500.49,80941.27,97526.32,109514.24,105,Completed,-4559.220000000001,11987.919999999998
TXN0002382,2025-05-24,D007,R004,SERVICES,110596.07,105390.49,57595.89,55870.14,94,Completed,-5205.580000000002,-1725.75
TXN0002383,2024-10-14,D004,R001,HARDWARE,271232.62,307252.73,92964.0,141737.98,107,Completed,36020.109999999986,48773.98000000001
TXN0002384,2025-02-25,D010,R002,SERVICES,117114.52,118134.02,79258.07,71033.07,118,Completed,1019.5,-8225.0
TXN0002385,2024-08-28,D005,R002,SOFTWARE,195536.14,229277.47,119497.92,154982.6,138,Completed,33741.32999999999,35484.68000000001
TXN0002386,2026-08-22,D009,R001,SUPPORT,84803.91,89026.71,56467.98,60980.64,64,Pending,4222.800000000003,4512.659999999996
TXN0002387,2026-07-19,D005,R002,SUBSCRIPTION,154395.96,162980.47,90487.74,79961.92,44,Completed,8584.51000000001,-10525.820000000007
TXN0002388,2026-02-20,D006,R003,SOFTWARE,184383.15,163662.67,84528.97,74480.82,70,Completed,-20720.47999999998,-10048.149999999994
TXN0002389,2026-09-24,D008,R004,SERVICES,129184.61,103698.65,86087.94,90655.41,79,Completed,-25485.960000000006,4567.470000000001
TXN0002390,2026-12-01,D009,R001,SUPPORT,109185.65,121883.97,57259.13,52404.79,66,Pending,12698.320000000007,-4854.3399999999965
TXN0002391,2024-03-08,D007,R004,SUPPORT,98869.93,106842.46,61385.19,66805.47,76,Completed,7972.530000000013,5420.279999999999
TXN0002392,2026-09-05,D005,R002,HARDWARE,177166.62,205124.08,110147.45,79704.51,175,Completed,27957.459999999992,-30442.940000000002
TXN0002393,2026-09-21,D006,R003,SOFTWARE,162377.31,158885.63,124535.01,114844.58,67,Cancelled,-3491.679999999993,-9690.429999999993
TXN0002394,2025-06-28,D008,R004,CONSULTING,158631.45,185656.39,59472.11,54913.82,31,Pending,27024.940000000002,-4558.290000000001
TXN0002395,2026-08-02,D009,R001,SUBSCRIPTION,179655.69,144283.52,94172.9,109753.02,160,Cancelled,-35372.17000000001,15580.12000000001
TXN0002396,2024-07-20,D007,R005,SUBSCRIPTION,155932.24,152232.69,77666.37,76177.74,152,Completed,-3699.5499999999884,-1488.62999999999
TXN0002397,2026-08-01,D002,R002,SERVICES,154244.23,154554.45,105593.77,104961.06,153,Cancelled,310.22000000000116,-632.7100000000064
TXN0002398,2024-03-22,D007,R004,SUPPORT,76579.87,84786.59,48354.91,53556.8,93,Pending,8206.720000000001,5201.889999999999
TXN0002399,2024-03-17,D008,R004,SUBSCRIPTION,154470.36,192724.91,81357.06,91802.83,107,Pending,38254.55000000002,10445.770000000004
TXN0002400,2024-02-19,D001,R001,SERVICES,88269.88,90428.1,75141.1,97087.21,166,Completed,2158.220000000001,21946.11
TXN0002401,2024-02-28,D002,R002,CONSULTING,127964.38,163719.78,80407.4,68990.93,121,Completed,35755.399999999994,-11416.470000000001
TXN0002402,2025-12-22,D006,R003,HARDWARE,142251.0,173523.71,131652.84,154103.95,68,Completed,31272.709999999992,22451.110000000015
TXN0002403,2026-07-27,D008,R004,HARDWARE,256007.78,251414.57,166774.85,212474.11,167,Completed,-4593.209999999992,45699.25999999998
TXN0002404,2025-10-21,D003,R003,SUBSCRIPTION,116584.03,106139.16,104282.69,70596.71,107,Completed,-10444.869999999995,-33685.979999999996
TXN0002405,2025-11-14,D003,R003,SOFTWARE,153221.68,173699.41,94741.27,89567.18,95,Cancelled,20477.73000000001,-5174.090000000011
TXN0002406,2025-10-10,D009,R001,SERVICES,135232.66,154258.0,82875.76,105605.12,83,Completed,19025.339999999997,22729.36
TXN0002407,2026-10-15,D002,R002,HARDWARE,228610.59,288839.02,146534.47,140781.59,168,Completed,60228.43000000002,-5752.880000000005
TXN0002408,2026-09-21,D007,R004,SUPPORT,112358.0,120992.88,59922.33,95606.0,94,Completed,8634.880000000005,35683.67
TXN0002409,2024-11-12,D008,R004,SERVICES,100200.5,111407.35,87776.49,83877.45,87,Completed,11206.850000000006,-3899.040000000008
TXN0002410,2026-02-11,D002,R002,HARDWARE,234762.65,219149.78,148890.21,155011.44,169,Cancelled,-15612.869999999995,6121.2300000000105
TXN0002411,2024-12-30,D005,R002,SUBSCRIPTION,168134.55,186624.83,79568.85,74457.56,106,Cancelled,18490.28,-5111.290000000008
TXN0002412,2026-08-04,D002,R002,SOFTWARE,178328.77,167492.29,96414.73,80409.93,72,Completed,-10836.479999999981,-16004.800000000003
TXN0002413,2024-09-29,D006,R003,CONSULTING,171217.15,184326.83,81587.22,74819.77,103,Completed,13109.679999999993,-6767.449999999997
TXN0002414,2025-10-25,D005,R002,SOFTWARE,175880.14,187585.35,127186.36,141616.56,62,Pending,11705.209999999992,14430.199999999997
TXN0002415,2025-07-14,D001,R001,SERVICES,144129.56,179379.86,89483.02,103787.5,11,Pending,35250.29999999999,14304.479999999996
TXN0002416,2025-05-17,D004,R001,SERVICES,124279.23,126152.44,81233.36,89823.7,62,Pending,1873.2100000000064,8590.339999999997
TXN0002417,2025-05-14,D004,R001,HARDWARE,203717.53,237332.19,144379.49,143847.19,10,Cancelled,33614.66,-532.2999999999884
TXN0002418,2025-01-28,D008,R001,CONSULTING,96502.88,101174.44,90194.26,87075.87,110,Completed,4671.559999999998,-3118.3899999999994
TXN0002419,2026-03-03,D009,R001,SUPPORT,110621.15,90934.09,54444.74,48658.34,71,Completed,-19687.059999999998,-5786.4000000000015
TXN0002420,2025-04-25,D005,R002,HARDWARE,346188.37,319756.89,176190.87,180284.29,86,Cancelled,-26431.47999999998,4093.420000000013
TXN0002421,2025-05-20,D006,R005,HARDWARE,252555.59,245080.72,148258.83,131344.83,142,Cancelled,-7474.869999999995,-16914.0
TXN0002422,2026-01-09,D003,R003,SUBSCRIPTION,135258.57,132756.89,90395.82,118246.36,142,Completed,-2501.679999999993,27850.539999999994
TXN0002423,2025-11-04,D002,R002,SUBSCRIPTION,180078.86,208758.89,74056.56,58063.87,94,Cancelled,28680.030000000028,-15992.689999999995
TXN0002424,2024-04-18,D004,R001,SUBSCRIPTION,176521.32,191935.65,90831.66,97170.25,122,Cancelled,15414.329999999987,6338.5899999999965
TXN0002425,2024-12-05,D008,R004,CONSULTING,152493.62404958677,93689.82,88218.72,83425.93,48,Completed,-58803.80404958676,-4792.790000000008
TXN0002426,2024-04-27,D009,R001,SUPPORT,95664.33,100848.72,56769.09,60382.88,93,Pending,5184.389999999999,3613.790000000001
TXN0002427,2025-07-19,D003,R006,SOFTWARE,158582.89,160500.22,124066.74,158660.02,150,Completed,1917.3299999999872,34593.279999999984
TXN0002428,2026-01-06,D001,R001,CONSULTING,106419.79,107818.9,85234.82,62175.54,39,Pending,1399.1100000000006,-23059.280000000006
TXN0002429,2025-09-15,D004,R001,HARDWARE,163398.67,155988.0,174841.05,95606.0,89,Completed,-7410.670000000013,-79235.04999999999
TXN0002430,2026-04-13,D010,R002,SUBSCRIPTION,182091.41,198672.09,97746.96,102056.56,41,Cancelled,16580.679999999993,4309.599999999991
TXN0002431,2024-04-18,D010,R002,SOFTWARE,143618.0,105262.33,139353.24,138055.46,96,Cancelled,-38355.67,-1297.7799999999988
TXN0002432,2024-10-05,D002,R002,SOFTWARE,184823.93,189408.28,83333.98,93328.88,140,Pending,4584.350000000006,9994.900000000009
TXN0002433,2025-02-01,D003,R003,SERVICES,129033.13,124973.61,73103.04,86472.15,51,Completed,-4059.520000000004,13369.11
TXN0002434,2024-01-07,D008,R004,HARDWARE,165338.02,227308.99,159502.56,210639.66,29,Pending,61970.97,51137.100000000006
TXN0002435,2026-04-03,D010,R002,SUPPORT,100333.95,112508.94,62656.53,84115.26,109,Pending,12174.990000000005,21458.729999999996
TXN0002436,2025-09-01,D008,R004,HARDWARE,237410.92,242806.68,165970.28,160522.14,29,Completed,5395.75999999998,-5448.139999999985
TXN0002437,2025-05-31,D006,R003,CONSULTING,55642.35,68002.85,80881.38,88303.34,132,Completed,12360.500000000007,7421.959999999992
TXN0002438,2025-09-04,D003,R003,SERVICES,149832.85,170615.62,100287.7,100880.09,94,Completed,20782.76999999999,592.3899999999994
TXN0002439,2026-08-12,D006,R003,SOFTWARE,205607.31,232670.79,112984.92,150229.64,70,Completed,27063.48000000001,37244.720000000016
TXN0002440,2026-03-02,D010,R005,SUPPORT,65601.46,40857.24,51323.75,43616.86,29,Completed,-24744.22000000001,-7706.889999999999
TXN0002441,2024-01-26,D001,R001,SUBSCRIPTION,178490.9,216398.82,97277.66,100800.32,6,Completed,37907.92000000001,3522.6600000000035
TXN0002442,2026-06-02,D007,R004,SUBSCRIPTION,140377.07,144214.38,80509.54,101564.58,22,Completed,3837.3099999999977,21055.040000000008
TXN0002443,2025-07-01,D004,R001,CONSULTING,111394.68,102879.12,50621.24,46717.44,142,Completed,-8515.559999999998,-3903.7999999999956
TXN0002444,2024-12-11,D006,R003,SUPPORT,91693.58,90572.5,53726.77,59003.02,158,Completed,-1121.0800000000017,5276.25
TXN0002445,2024-12-29,D010,R002,CONSULTING,126242.18,129843.3,64693.05,64982.96,134,Completed,3601.12000000001,289.9099999999962
TXN0002446,2024-03-09,D008,R005,SUBSCRIPTION,142509.1,145167.91,96158.55,90078.16,84,Completed,2658.8099999999977,-6080.389999999999
TXN0002447,2026-11-27,D002,R002,SUBSCRIPTION,100430.04,73244.84,101759.06,109340.4,47,Completed,-27185.199999999997,7581.3399999999965
TXN0002448,2025-11-21,D008,R004,SERVICES,174442.02,184616.06,89258.75,83129.8,121,Cancelled,10174.040000000008,-6128.949999999997
TXN0002449,2024-05-14,D007,R004,SOFTWARE,209443.94,237572.8,124004.09,124241.92,91,Completed,28128.859999999986,237.83000000000175
TXN0002450,2025-01-20,D006,R003,CONSULTING,126552.58,138979.15,66058.21,65150.86,108,Completed,12426.569999999992,-907.3500000000058
TXN0002451,2024-07-21,D006,R006,SUPPORT,95862.91,101040.41,44243.21,44093.75,138,Completed,5177.5,-149.45999999999913
TXN0002452,2026-12-25,D006,R003,SUBSCRIPTION,177239.54,199775.5,100635.35,103685.08,138,Pending,22535.959999999992,3049.729999999996
TXN0002453,2025-10-18,D009,R001,HARDWARE,237515.17,247752.05,103494.15,101280.8,39,Pending,10236.879999999976,-2213.3499999999913
TXN0002454,2026-05-23,D004,R001,SUPPORT,53900.85,55629.46,58306.57,57376.47,108,Pending,1728.6100000000006,-930.0999999999985
TXN0002455,2026-03-10,D007,R004,SOFTWARE,170492.82,179744.22,102970.12,98825.64,31,Completed,9251.399999999994,-4144.479999999996
TXN0002456,2025-09-18,D009,R001,CONSULTING,125496.52,134914.87,51140.94,55448.38,132,Completed,9418.349999999991,4307.439999999995
TXN0002457,2025-01-20,D001,R001,SOFTWARE,223511.79,220425.47,105939.49,126886.07,27,Completed,-3086.320000000007,20946.58
TXN0002458,2024-12-21,D010,R002,SUBSCRIPTION,164886.93,184755.37,92885.68,98921.41,169,Completed,19868.440000000002,6035.7300000000105
TXN0002459,2025-12-09,D001,R001,SOFTWARE,194943.8,153005.45,100928.35,105713.93,103,Completed,-41938.34999999998,4785.579999999987
TXN0002460,2026-07-06,D006,R003,SOFTWARE,181063.88,198861.8,137027.11,157443.27,135,Cancelled,17797.919999999984,20416.160000000003
TXN0002461,2024-01-04,D003,R003,SUPPORT,86524.76,85251.11,62619.68,45273.92,59,Completed,-1273.6499999999942,-17345.760000000002
TXN0002462,2025-10-17,D008,R004,SERVICES,175517.75,171618.5,85261.38,86498.07,23,Completed,-3899.25,1236.6900000000023
TXN0002463,2024-01-02,D008,R004,SUPPORT,101278.27,96443.13,67948.32,80539.11,16,Pending,-4835.139999999999,12590.789999999994
TXN0002464,2025-08-17,D004,R001,SOFTWARE,158321.26,171279.38,124150.16,127940.53,6,Completed,12958.119999999995,3790.3699999999953
TXN0002465,2025-12-04,D006,R003,CONSULTING,105830.65,116896.43,79601.8,92863.07,100,Pending,11065.779999999999,13261.270000000004
TXN0002466,2025-05-19,D001,R001,SUBSCRIPTION,140256.03,132373.76,68559.52,71336.3,164,Completed,-7882.2699999999895,2776.779999999999
TXN0002467,2025-09-26,D007,R004,SUPPORT,66134.05,71818.05,58097.26,52509.57,57,Completed,5684.0,-5587.690000000002
TXN0002468,2026-04-27,D007,R004,CONSULTING,110988.56,83910.09,63215.84,64592.39,101,Completed,-27078.47,1376.550000000003
TXN0002469,2025-03-06,D004,R001,CONSULTING,117890.81,155633.0,49004.93,50520.4,158,Completed,37742.19,1515.4700000000012
TXN0002470,2025-01-04,D007,R006,SERVICES,140137.54,137598.76,64224.9,81719.58,23,Completed,-2538.779999999999,17494.68
TXN0002471,2024-05-16,D002,R002,CONSULTING,109168.18,117128.27,85025.27,98923.29,51,Cancelled,7960.090000000011,13898.01999999999
